time,frame,throttle,brake,steer,speed,imu_ax,imu_ay,imu_az
1765391333.1641707,22816,0.372,0.000,0.069,8.096,68116.1562,87182.2969,-91.3628
1765391333.172678,22817,0.372,0.000,0.069,8.095,68116.1562,87182.2969,-91.3628
1765391333.1796546,22818,0.372,0.000,0.069,8.096,68116.1562,87182.2969,-91.3628
1765391333.189705,22819,0.345,0.000,0.147,8.098,68116.1562,87182.2969,-91.3628
1765391333.199718,22820,0.345,0.000,0.147,8.097,68116.1562,87182.2969,-91.3628
1765391333.229315,22821,0.345,0.000,0.147,8.095,68116.1562,87182.2969,-91.3628
1765391333.2303078,22822,0.345,0.000,0.147,8.089,68116.1562,87182.2969,-91.3628
1765391333.237814,22823,0.339,0.000,0.119,8.090,68116.1562,87182.2969,-91.3628
1765391333.246862,22824,0.339,0.000,0.119,8.089,68116.1562,87182.2969,-91.3628
1765391333.254445,22825,0.339,0.000,0.119,8.090,68116.1562,87182.2969,-91.3628
1765391333.263958,22826,0.339,0.000,0.119,8.086,68116.1562,87182.2969,-91.3628
1765391333.2740803,22827,0.350,0.000,0.103,8.086,68116.1562,87182.2969,-91.3628
1765391333.2841046,22828,0.350,0.000,0.103,8.087,68116.1562,87182.2969,-91.3628
1765391333.3132195,22829,0.350,0.000,0.103,8.088,68116.1562,87182.2969,-91.3628
1765391333.315755,22830,0.350,0.000,0.103,8.089,68116.1562,87182.2969,-91.3628
1765391333.3222532,22831,0.356,0.000,0.091,8.087,68116.1562,87182.2969,-91.3628
1765391333.3302815,22832,0.356,0.000,0.091,8.090,68116.1562,87182.2969,-91.3628
1765391333.337295,22833,0.356,0.000,0.091,8.086,68116.1562,87182.2969,-91.3628
1765391333.3478153,22834,0.356,0.000,0.091,8.087,68116.1562,87182.2969,-91.3628
1765391333.3578584,22835,0.354,0.000,0.075,8.088,68116.1562,87182.2969,-91.3628
1765391333.3881605,22836,0.354,0.000,0.075,8.089,68116.1562,87182.2969,-91.3628
1765391333.389161,22837,0.354,0.000,0.075,8.090,68116.1562,87182.2969,-91.3628
1765391333.396197,22838,0.354,0.000,0.075,8.088,68116.1562,87182.2969,-91.3628
1765391333.4052536,22839,0.354,0.000,0.066,8.090,68116.1562,87182.2969,-91.3628
1765391333.4127617,22840,0.354,0.000,0.066,8.085,68116.1562,87182.2969,-91.3628
1765391333.4207852,22841,0.354,0.000,0.066,8.086,68116.1562,87182.2969,-91.3628
1765391333.4323506,22842,0.354,0.000,0.066,8.086,68116.1562,87182.2969,-91.3628
1765391333.4428842,22843,0.350,0.000,0.054,8.085,68116.1562,87182.2969,-91.3628
1765391333.4710102,22844,0.350,0.000,0.054,8.086,68116.1562,87182.2969,-91.3628
1765391333.4725213,22845,0.350,0.000,0.054,8.086,68116.1562,87182.2969,-91.3628
1765391333.4800875,22846,0.350,0.000,0.054,8.083,68116.1562,87182.2969,-91.3628
1765391333.4881153,22847,0.357,0.000,0.152,8.083,68116.1562,87182.2969,-91.3628
1765391333.4951837,22848,0.357,0.000,0.152,8.075,68116.1562,87182.2969,-91.3628
1765391333.5062163,22849,0.357,0.000,0.152,8.074,68116.1562,87182.2969,-91.3628
1765391333.5167453,22850,0.357,0.000,0.152,8.069,68116.1562,87182.2969,-91.3628
1765391333.5464256,22851,0.361,0.000,0.117,8.068,68116.1562,87182.2969,-91.3628
1765391333.547425,22852,0.361,0.000,0.117,8.062,68116.1562,87182.2969,-91.3628
1765391333.5544062,22853,0.361,0.000,0.117,8.062,68116.1562,87182.2969,-91.3628
1765391333.5629253,22854,0.361,0.000,0.117,8.057,68116.1562,87182.2969,-91.3628
1765391333.5699947,22855,0.382,0.000,0.108,8.056,68116.1562,87182.2969,-91.3628
1765391333.5805316,22856,0.382,0.000,0.108,8.057,68116.1562,87182.2969,-91.3628
1765391333.590192,22857,0.382,0.000,0.108,8.058,68116.1562,87182.2969,-91.3628
1765391333.6196582,22858,0.382,0.000,0.108,8.059,68116.1562,87182.2969,-91.3628
1765391333.6206179,22859,0.401,0.000,0.093,8.062,68116.1562,87182.2969,-91.3628
1765391333.6288688,22860,0.401,0.000,0.093,8.065,68116.1562,87182.2969,-91.3628
1765391333.6371508,22861,0.401,0.000,0.093,8.064,68116.1562,87182.2969,-91.3628
1765391333.6448798,22862,0.401,0.000,0.093,8.067,68116.1562,87182.2969,-91.3628
1765391333.6540926,22863,0.391,0.000,0.075,8.062,68116.1562,87182.2969,-91.3628
1765391333.664903,22864,0.391,0.000,0.075,8.066,68116.1562,87182.2969,-91.3628
1765391333.6942337,22865,0.391,0.000,0.075,8.070,68116.1562,87182.2969,-91.3628
1765391333.6952045,22866,0.391,0.000,0.075,8.077,68116.1562,87182.2969,-91.3628
1765391333.7021773,22867,0.391,0.000,0.067,8.078,68116.1562,87182.2969,-91.3628
1765391333.7107186,22868,0.391,0.000,0.067,8.082,68116.1562,87182.2969,-91.3628
1765391333.7185469,22869,0.391,0.000,0.067,8.078,68116.1562,87182.2969,-91.3628
1765391333.7275095,22870,0.391,0.000,0.067,8.080,68116.1562,87182.2969,-91.3628
1765391333.7388184,22871,0.368,0.000,0.053,8.084,68116.1562,87182.2969,-91.3628
1765391333.7679148,22872,0.368,0.000,0.053,8.087,68116.1562,87182.2969,-91.3628
1765391333.7698882,22873,0.368,0.000,0.053,8.092,68116.1562,87182.2969,-91.3628
1765391333.7771482,22874,0.368,0.000,0.053,8.095,68116.1562,87182.2969,-91.3628
1765391333.7882333,22875,0.359,0.000,0.046,8.098,68116.1562,87182.2969,-91.3628
1765391333.7998405,22876,0.359,0.000,0.046,8.101,68116.1562,87182.2969,-91.3628
1765391333.807896,22877,0.359,0.000,0.046,8.101,68116.1562,87182.2969,-91.3628
1765391333.8154523,22878,0.359,0.000,0.046,8.103,68116.1562,87182.2969,-91.3628
1765391333.826041,22879,0.339,0.000,0.036,8.105,68116.1562,87182.2969,-91.3628
1765391333.8363047,22880,0.339,0.000,0.036,8.106,68116.1562,87182.2969,-91.3628
1765391333.865987,22881,0.339,0.000,0.036,8.108,68116.1562,87182.2969,-91.3628
1765391333.8669894,22882,0.339,0.000,0.036,8.109,68116.1562,87182.2969,-91.3628
1765391333.8745308,22883,0.329,0.000,0.030,8.106,68116.1562,87182.2969,-91.3628
1765391333.8830304,22884,0.329,0.000,0.030,8.105,68116.1562,87182.2969,-91.3628
1765391333.892549,22885,0.329,0.000,0.030,8.095,68116.1562,87182.2969,-91.3628
1765391333.9012692,22886,0.329,0.000,0.030,8.089,68116.1562,87182.2969,-91.3628
1765391333.9103086,22887,0.327,0.000,0.024,8.076,68116.1562,87182.2969,-91.3628
1765391333.921347,22888,0.327,0.000,0.024,8.086,68116.1562,87182.2969,-91.3628
1765391333.9508822,22889,0.327,0.000,0.024,8.084,68116.1562,87182.2969,-91.3628
1765391333.9508822,22890,0.327,0.000,0.024,8.083,68116.1562,87182.2969,-91.3628
1765391333.9588988,22891,0.372,0.000,0.020,8.085,68116.1562,87182.2969,-91.3628
1765391333.966924,22892,0.372,0.000,0.020,8.082,68116.1562,87182.2969,-91.3628
1765391333.9739466,22893,0.372,0.000,0.020,8.086,68116.1562,87182.2969,-91.3628
1765391333.985033,22894,0.372,0.000,0.020,8.085,68116.1562,87182.2969,-91.3628
1765391333.9951317,22895,0.357,0.000,0.045,8.085,68116.1562,87182.2969,-91.3628
1765391334.0238435,22896,0.357,0.000,0.045,8.084,68116.1562,87182.2969,-91.3628
1765391334.0244427,22897,0.357,0.000,0.045,8.085,68116.1562,87182.2969,-91.3628
1765391334.0324476,22898,0.357,0.000,0.045,8.081,68116.1562,87182.2969,-91.3628
1765391334.0409572,22899,0.358,0.000,0.035,8.087,68116.1562,87182.2969,-91.3628
1765391334.0491414,22900,0.358,0.000,0.035,8.073,68116.1562,87182.2969,-91.3628
1765391334.058177,22901,0.358,0.000,0.035,8.086,68116.1562,87182.2969,-91.3628
1765391334.0692673,22902,0.358,0.000,0.035,8.081,68116.1562,87182.2969,-91.3628
1765391334.079277,22903,0.355,0.000,0.029,8.080,68116.1562,87182.2969,-91.3628
1765391334.1078327,22904,0.355,0.000,0.029,8.080,68116.1562,87182.2969,-91.3628
1765391334.1088333,22905,0.355,0.000,0.029,8.081,68116.1562,87182.2969,-91.3628
1765391334.1163914,22906,0.355,0.000,0.029,8.080,68116.1562,87182.2969,-91.3628
1765391334.1244028,22907,0.366,0.000,0.024,8.079,68116.1562,87182.2969,-91.3628
1765391334.1314025,22908,0.366,0.000,0.024,8.077,68116.1562,87182.2969,-91.3628
1765391334.140909,22909,0.366,0.000,0.024,8.078,68116.1562,87182.2969,-91.3628
1765391334.1529605,22910,0.366,0.000,0.024,8.079,68116.1562,87182.2969,-91.3628
1765391334.182275,22911,0.366,0.000,0.019,8.079,68116.1562,87182.2969,-91.3628
1765391334.183285,22912,0.366,0.000,0.019,8.078,68116.1562,87182.2969,-91.3628
1765391334.1902888,22913,0.366,0.000,0.019,8.076,68116.1562,87182.2969,-91.3628
1765391334.1998072,22914,0.366,0.000,0.019,8.074,68116.1562,87182.2969,-91.3628
1765391334.2068245,22915,0.366,0.000,0.016,8.067,68116.1562,87182.2969,-91.3628
1765391334.2159686,22916,0.366,0.000,0.016,8.067,68116.1562,87182.2969,-91.3628
1765391334.227077,22917,0.366,0.000,0.016,8.071,68116.1562,87182.2969,-91.3628
1765391334.2583888,22918,0.366,0.000,0.016,8.071,68116.1562,87182.2969,-91.3628
1765391334.259388,22919,0.384,0.000,0.013,8.074,68116.1562,87182.2969,-91.3628
1765391334.266941,22920,0.384,0.000,0.013,8.076,68116.1562,87182.2969,-91.3628
1765391334.275026,22921,0.384,0.000,0.013,8.074,68116.1562,87182.2969,-91.3628
1765391334.2831821,22922,0.384,0.000,0.013,8.072,68116.1562,87182.2969,-91.3628
1765391334.2924182,22923,0.373,0.000,0.010,8.070,68116.1562,87182.2969,-91.3628
1765391334.3026295,22924,0.373,0.000,0.010,8.075,68116.1562,87182.2969,-91.3628
1765391334.313042,22925,0.373,0.000,0.010,8.077,68116.1562,87182.2969,-91.3628
1765391334.3423343,22926,0.373,0.000,0.010,8.079,68116.1562,87182.2969,-91.3628
1765391334.3435261,22927,0.379,0.000,0.009,8.085,68116.1562,87182.2969,-91.3628
1765391334.3505635,22928,0.379,0.000,0.009,8.086,68116.1562,87182.2969,-91.3628
1765391334.3588343,22929,0.379,0.000,0.009,8.088,68116.1562,87182.2969,-91.3628
1765391334.3673174,22930,0.379,0.000,0.009,8.087,68116.1562,87182.2969,-91.3628
1765391334.3755212,22931,0.358,0.000,0.007,8.086,68116.1562,87182.2969,-91.3628
1765391334.386416,22932,0.358,0.000,0.007,8.089,68116.1562,87182.2969,-91.3628
1765391334.3960805,22933,0.358,0.000,0.007,8.091,68116.1562,87182.2969,-91.3628
1765391334.4248228,22934,0.358,0.000,0.007,8.093,68116.1562,87182.2969,-91.3628
1765391334.4258277,22935,0.356,0.000,0.006,8.089,68116.1562,87182.2969,-91.3628
1765391334.4344835,22936,0.356,0.000,0.006,8.081,68116.1562,87182.2969,-91.3628
1765391334.4429996,22937,0.356,0.000,0.006,8.078,68116.1562,87182.2969,-91.3628
1765391334.4500034,22938,0.356,0.000,0.006,8.071,68116.1562,87182.2969,-91.3628
1765391334.4592123,22939,0.351,0.000,0.004,8.071,68116.1562,87182.2969,-91.3628
1765391334.4692235,22940,0.351,0.000,0.004,8.061,68116.1562,87182.2969,-91.3628
1765391334.4802775,22941,0.351,0.000,0.004,8.072,68116.1562,87182.2969,-91.3628
1765391334.5098932,22942,0.351,0.000,0.004,8.073,68116.1562,87182.2969,-91.3628
1765391334.5108943,22943,0.378,0.000,0.003,8.077,68116.1562,87182.2969,-91.3628
1765391334.5194874,22944,0.378,0.000,0.003,8.081,68116.1562,87182.2969,-91.3628
1765391334.526992,22945,0.378,0.000,0.003,8.079,68116.1562,87182.2969,-91.3628
1765391334.5345342,22946,0.378,0.000,0.003,8.084,68116.1562,87182.2969,-91.3628
1765391334.5440478,22947,0.369,0.000,0.003,8.079,68116.1562,87182.2969,-91.3628
1765391334.55513,22948,0.369,0.000,0.003,8.084,68116.1562,87182.2969,-91.3628
1765391334.5651653,22949,0.369,0.000,0.003,8.087,68116.1562,87182.2969,-91.3628
1765391334.593787,22950,0.369,0.000,0.003,8.089,68116.1562,87182.2969,-91.3628
1765391334.5947957,22951,0.367,0.000,0.003,8.094,68116.1562,87182.2969,-91.3628
1765391334.6033251,22952,0.367,0.000,0.003,8.093,68116.1562,87182.2969,-91.3628
1765391334.6114008,22953,0.367,0.000,0.003,8.091,68116.1562,87182.2969,-91.3628
1765391334.6185334,22954,0.367,0.000,0.003,8.088,68116.1562,87182.2969,-91.3628
1765391334.6281426,22955,0.345,0.000,0.014,8.093,68116.1562,87182.2969,-91.3628
1765391334.6381893,22956,0.345,0.000,0.014,8.095,68116.1562,87182.2969,-91.3628
1765391334.6683948,22957,0.345,0.000,0.014,8.096,85772.7031,131557.0000,-3.8807
1765391334.6693945,22958,0.345,0.000,0.014,8.099,85772.7031,131557.0000,-3.8807
1765391334.6774387,22959,0.347,0.000,0.010,8.100,85772.7031,131557.0000,-3.8807
1765391334.6850405,22960,0.347,0.000,0.010,8.099,85772.7031,131557.0000,-3.8807
1765391334.6932163,22961,0.347,0.000,0.010,8.098,85772.7031,131557.0000,-3.8807
1765391334.7028956,22962,0.347,0.000,0.010,8.095,85772.7031,131557.0000,-3.8807
1765391334.7132971,22963,0.336,0.000,0.009,8.096,85772.7031,131557.0000,-3.8807
1765391334.7425935,22964,0.336,0.000,0.009,8.094,85772.7031,131557.0000,-3.8807
1765391334.7431896,22965,0.336,0.000,0.009,8.091,85772.7031,131557.0000,-3.8807
1765391334.7502341,22966,0.336,0.000,0.009,8.090,85772.7031,131557.0000,-3.8807
1765391334.7586792,22967,0.342,0.000,0.007,8.087,85772.7031,131557.0000,-3.8807
1765391334.766864,22968,0.342,0.000,0.007,8.081,85772.7031,131557.0000,-3.8807
1765391334.7757683,22969,0.342,0.000,0.007,8.077,85772.7031,131557.0000,-3.8807
1765391334.7870002,22970,0.342,0.000,0.007,8.080,85772.7031,131557.0000,-3.8807
1765391334.8166847,22971,0.356,0.000,0.006,8.079,85772.7031,131557.0000,-3.8807
1765391334.8186474,22972,0.356,0.000,0.006,8.079,85772.7031,131557.0000,-3.8807
1765391334.8258407,22973,0.356,0.000,0.006,8.080,85772.7031,131557.0000,-3.8807
1765391334.834578,22974,0.356,0.000,0.006,8.078,85772.7031,131557.0000,-3.8807
1765391334.8447447,22975,0.366,0.000,0.004,8.073,85772.7031,131557.0000,-3.8807
1765391334.8538427,22976,0.366,0.000,0.004,8.062,85772.7031,131557.0000,-3.8807
1765391334.862998,22977,0.366,0.000,0.004,8.054,85772.7031,131557.0000,-3.8807
1765391334.8730252,22978,0.366,0.000,0.004,8.063,85772.7031,131557.0000,-3.8807
1765391334.9035492,22979,0.376,0.000,0.003,8.063,85772.7031,131557.0000,-3.8807
1765391334.9045541,22980,0.376,0.000,0.003,8.066,85772.7031,131557.0000,-3.8807
1765391334.9125557,22981,0.376,0.000,0.003,8.068,85772.7031,131557.0000,-3.8807
1765391334.9215758,22982,0.376,0.000,0.003,8.067,85772.7031,131557.0000,-3.8807
1765391334.930218,22983,0.390,0.000,0.003,8.065,85772.7031,131557.0000,-3.8807
1765391334.9392555,22984,0.390,0.000,0.003,8.057,85772.7031,131557.0000,-3.8807
1765391334.9504669,22985,0.390,0.000,0.003,8.064,85772.7031,131557.0000,-3.8807
1765391334.9790988,22986,0.390,0.000,0.003,8.067,85772.7031,131557.0000,-3.8807
1765391334.9801006,22987,0.386,0.000,0.002,8.073,85772.7031,131557.0000,-3.8807
1765391334.9881535,22988,0.386,0.000,0.002,8.075,85772.7031,131557.0000,-3.8807
1765391334.9961853,22989,0.386,0.000,0.002,8.076,85772.7031,131557.0000,-3.8807
1765391335.0053196,22990,0.386,0.000,0.002,8.075,85772.7031,131557.0000,-3.8807
1765391335.0143332,22991,0.375,0.000,0.002,8.068,85772.7031,131557.0000,-3.8807
1765391335.0254004,22992,0.375,0.000,0.002,8.075,85772.7031,131557.0000,-3.8807
1765391335.0560374,22993,0.375,0.000,0.002,8.078,85772.7031,131557.0000,-3.8807
1765391335.057037,22994,0.375,0.000,0.002,8.085,85772.7031,131557.0000,-3.8807
1765391335.0640602,22995,0.383,0.000,0.001,8.086,85772.7031,131557.0000,-3.8807
1765391335.0730839,22996,0.383,0.000,0.001,8.087,85772.7031,131557.0000,-3.8807
1765391335.0801458,22997,0.383,0.000,0.001,8.085,85772.7031,131557.0000,-3.8807
1765391335.0901592,22998,0.383,0.000,0.001,8.084,85772.7031,131557.0000,-3.8807
1765391335.100648,22999,0.355,0.000,0.001,8.089,85772.7031,131557.0000,-3.8807
1765391335.1312656,23000,0.355,0.000,0.001,8.091,85772.7031,131557.0000,-3.8807
1765391335.1332746,23001,0.355,0.000,0.001,8.097,85772.7031,131557.0000,-3.8807
1765391335.1397576,23002,0.355,0.000,0.001,8.098,85772.7031,131557.0000,-3.8807
1765391335.148793,23003,0.352,0.000,0.001,8.098,85772.7031,131557.0000,-3.8807
1765391335.156505,23004,0.352,0.000,0.001,8.095,85772.7031,131557.0000,-3.8807
1765391335.166034,23005,0.352,0.000,0.001,8.099,85772.7031,131557.0000,-3.8807
1765391335.1771677,23006,0.352,0.000,0.001,8.101,85772.7031,131557.0000,-3.8807
1765391335.207345,23007,0.339,0.000,0.001,8.103,85772.7031,131557.0000,-3.8807
1765391335.2083514,23008,0.339,0.000,0.001,8.105,85772.7031,131557.0000,-3.8807
1765391335.215902,23009,0.339,0.000,0.001,8.105,85772.7031,131557.0000,-3.8807
1765391335.2250805,23010,0.339,0.000,0.001,8.105,85772.7031,131557.0000,-3.8807
1765391335.232106,23011,0.332,0.000,0.006,8.102,85772.7031,131557.0000,-3.8807
1765391335.242311,23012,0.332,0.000,0.006,8.100,85772.7031,131557.0000,-3.8807
1765391335.2521825,23013,0.332,0.000,0.006,8.100,85772.7031,131557.0000,-3.8807
1765391335.2623765,23014,0.332,0.000,0.006,8.099,85772.7031,131557.0000,-3.8807
1765391335.2931504,23015,0.333,0.000,0.004,8.099,85772.7031,131557.0000,-3.8807
1765391335.2941988,23016,0.333,0.000,0.004,8.098,85772.7031,131557.0000,-3.8807
1765391335.3012018,23017,0.333,0.000,0.004,8.097,85772.7031,131557.0000,-3.8807
1765391335.309621,23018,0.333,0.000,0.004,8.096,85772.7031,131557.0000,-3.8807
1765391335.316517,23019,0.338,0.000,0.003,8.093,85772.7031,131557.0000,-3.8807
1765391335.3264167,23020,0.338,0.000,0.003,8.089,85772.7031,131557.0000,-3.8807
1765391335.337897,23021,0.338,0.000,0.003,8.088,85772.7031,131557.0000,-3.8807
1765391335.3672256,23022,0.338,0.000,0.003,8.086,85772.7031,131557.0000,-3.8807
1765391335.3682122,23023,0.347,0.000,0.003,8.084,85772.7031,131557.0000,-3.8807
1765391335.3754566,23024,0.347,0.000,0.003,8.083,85772.7031,131557.0000,-3.8807
1765391335.3841448,23025,0.347,0.000,0.003,8.081,85772.7031,131557.0000,-3.8807
1765391335.3910992,23026,0.347,0.000,0.003,8.077,85772.7031,131557.0000,-3.8807
1765391335.4008076,23027,0.360,0.000,0.003,8.072,85772.7031,131557.0000,-3.8807
1765391335.4126294,23028,0.360,0.000,0.003,8.073,85772.7031,131557.0000,-3.8807
1765391335.443122,23029,0.360,0.000,0.003,8.072,85772.7031,131557.0000,-3.8807
1765391335.4441717,23030,0.360,0.000,0.003,8.071,85772.7031,131557.0000,-3.8807
1765391335.4521706,23031,0.377,0.000,0.002,8.071,85772.7031,131557.0000,-3.8807
1765391335.4607234,23032,0.377,0.000,0.002,8.068,85772.7031,131557.0000,-3.8807
1765391335.4689565,23033,0.377,0.000,0.002,8.062,85772.7031,131557.0000,-3.8807
1765391335.4773266,23034,0.377,0.000,0.002,8.058,85772.7031,131557.0000,-3.8807
1765391335.4870152,23035,0.379,0.000,0.001,8.063,85772.7031,131557.0000,-3.8807
1765391335.4983673,23036,0.379,0.000,0.001,8.063,85772.7031,131557.0000,-3.8807
1765391335.5276532,23037,0.379,0.000,0.001,8.065,85772.7031,131557.0000,-3.8807
1765391335.528653,23038,0.379,0.000,0.001,8.068,85772.7031,131557.0000,-3.8807
1765391335.536252,23039,0.390,0.000,0.001,8.066,85772.7031,131557.0000,-3.8807
1765391335.54554,23040,0.390,0.000,0.001,8.066,85772.7031,131557.0000,-3.8807
1765391335.5525393,23041,0.390,0.000,0.001,8.060,85772.7031,131557.0000,-3.8807
1765391335.561048,23042,0.390,0.000,0.001,8.060,85772.7031,131557.0000,-3.8807
1765391335.5731075,23043,0.385,0.000,0.001,8.065,85772.7031,131557.0000,-3.8807
1765391335.6023293,23044,0.385,0.000,0.001,8.067,85772.7031,131557.0000,-3.8807
1765391335.6038837,23045,0.385,0.000,0.001,8.073,85772.7031,131557.0000,-3.8807
1765391335.6104372,23046,0.385,0.000,0.001,8.075,85772.7031,131557.0000,-3.8807
